prediction	target	loss	dist
п е е л ь с а	п е е л ь с а	0.05060569941997528	0
с т а р т т н е н ь	с т а р т т н е н ь	0.05174544081091881	0
к о р я н е н ь	к о р я н е н ь	0.05003410577774048	0
в ы с т у п л е н и я с н о н д ы	в ы с т у п л е н и я с н о н д ы	0.049035292118787766	0
л а н г о ц к а	л а н г о ц к а	0.075298011302948	0
п у т о в и х т ь	п у т о в и х т ь	0.048556625843048096	0
а р м а т у р а с ь	а р м а т у р а с ь	0.055407751351594925	0
т р е н а ж е р х н е н ь	т р е н а ж е р х н е н ь	0.050435516983270645	0
в а й г я л е н з о н	в а й г я л е н з о н	0.047598082572221756	0
п у т о в с т ь	п у т о в с т ь	0.05012828856706619	0
р е ч н о й	р е ч н о й	0.05097373202443123	0
к о м б о л д с ь	к о м б о л д с ь	0.055341463536024094	0
к о л ь ц я т ь	к о л ь ц я т ь	0.04986710101366043	0
о ц е н к а т ь	о ц е н к а т ь	0.04987211897969246	0
ф у т б о л и с т о н ь к о н ь	ф у т б о л и с т о н ь к о н ь	0.04964151233434677	0
п а н ь ф т и	п а н ф т ы	1.2156256437301636	2
п о л и т о л о г с ь	п о л и т о л о г с ь	0.05331381782889366	0
п о с т у п а с ь	п о с т у п а с ь	0.06958551704883575	0
п а н а р с н а	п а н а р с н а	0.05295325070619583	0
б и а т л о н и с т к а т н е н ь	б и а т л о н и с т к а т н е н ь	0.05182332545518875	0
с а т и р а	с а т и р а	0.055865369737148285	0
п а н к с н е	п а н к с н е	0.05134361982345581	0
ф о н д с т а	ф о н д с т а	0.04701022803783417	0
п а р а с ь	п а р а с ь	0.07417040318250656	0
и н ж и к с к а	и н ж и к с к а	0.047913189977407455	0
м у л и н е	м у л и н е	0.0536230243742466	0
с о л а с ь	с о л а с ь	0.05537521839141846	0
б а т а р е я с ь	б а т а р е я с ь	0.05327184870839119	0
з е м л я к о н ь к е	з е м л я к о н ь к е	0.04824337363243103	0
с м и - т	с м и - т	0.04926180839538574	0
е д и н о р о с н е	е д и н о р о с н е	0.05153989791870117	0
о д о н з а м с	о д о н з а м с	0.05412309989333153	0
к р г а к с т	к р г а к с т	0.04996467009186745	0
у г о л ь т ь	у г о л ь т ь	0.08842174708843231	0
т а н ь ф с ь	т а н ь ф с ь	0.047891948372125626	0
м и р е н д а л ь	м и р е н д а л ь	0.06485675275325775	0
п а н ж е з ь	п а н ж е з ь	0.04687974229454994	0
с о к у	с о к у	0.052726514637470245	0
с е л ь г о н ь к о н ь	с е л ь г о н ь к о н ь	0.04787280783057213	0
м а т к а н ь	м а т к а н ь	0.08093953132629395	0
к о л а й н е	к о л а й н е	0.04939982667565346	0
м у с ь к о м о н д и	м у с ь к о м о н д и	0.05041803792119026	0
ш у р ь х к я н ь	ш у р ь х к я н ь	0.04958444833755493	0
к у п е ц н е	к у п е ц н е	0.05070310831069946	0
т а п а р я к ш н и х т ь	т а п а р я й х т ь	0.1304108053445816	4
с е д я ф н е н ь	с е д я ф н е н ь	0.0475931353867054	0
м а н д а р и т т н е н ь	м а н д а р и т т н е н ь	0.05076966434717178	0
д и з е н т е р и й н а й	д и з е н т е р и й н а й	0.049212049692869186	0
п о с л а н и я с т а	п о с л а н и я с т а	0.052550360560417175	0
ф а р и с е я н	ф а р и с е я н	0.05015040561556816	0
в а й м о д а	в а й м о д а	0.04830444976687431	0
т у м а н д а	т у м а н д а	0.05066889896988869	0
п р о ф с о ю з н а й	п р о ф с о ю з н а й	0.04962558671832085	0
т р у д е н д а с т ь	т р у д е н д а к ш н е с т ь	0.12048625946044922	4
п е т ь с а к	п е т ь с а к	0.046183936297893524	0
п р е д с т а в и т е л е н ь к е	п р е д с т а в и т е л е н ь к е	0.05073322728276253	0
с и с т е м а в а	с и с т е м а в а	0.051576852798461914	0
т а я ф т ф	т а я ф т ф	0.04825165495276451	0
п у р о п т ф т	п у р о п т ф т	0.053120244294404984	0
с я л д а з о н ь	с я л д а з о н ь	0.049437202513217926	0
п р и к л ю ч е н и я	п р и к л ю ч е н и я	0.05250367522239685	0
п и т н и я с т ь	п и т н и я с т ь	0.05853071063756943	0
р е п о р т а ш н е	р е п о р т а ш н е	0.052556928247213364	0
я в ф о к с	я в ф о к с	0.05271688476204872	0
п р я р у ц я н з о н	п р я р у ц я н з о н	0.05082334950566292	0
п я л я с к о д с ь	п я л я с к о т к ш н е с ь	0.15304824709892273	5
в а с ь ф т е м а н ц т ы	в а с ь ф т е м а н ц т ы	0.04777373746037483	0
э к с к у р с и я	э к с к у р с и я	0.05235084146261215	0
с р о к с ь	с р о к с ь	0.05347944051027298	0
г р а ф и к о н ц	г р а ф и к о н ц	0.051341671496629715	0
п р я с о н з а	п р я с о н з а	0.050428424030542374	0
п а в а з у д о н г а	п а в а з у д о н г а	0.049423426389694214	0
д е я т е л ь н о с т ь с а	д е я т е л ь н о с т ь с а	0.048342276364564896	0
ш и н а	ш и н а	0.05002852529287338	0
п л а с т ы р ь	п л а с т ы р ь	0.05240009352564812	0
у ш т о м а н ь	у ш т о м а н ь	0.04804014787077904	0
с о т к с т и	с о т к с т и	0.05185406655073166	0
г е о г р а ф и я т ь	г е о г р а ф и я т ь	0.05084007978439331	0
к у л я к с а з е	к у л я к с а з е	0.06512010097503662	0
л а б о р а т о р и я с о н	л а б о р а т о р и я с о н	0.05463520810008049	0
ю б и л е й с н о н	ю б и л е й с н о н	0.04860137775540352	0
д е р н а н з о н	д ё р н а н з о н	0.17165301740169525	1
к ш и к с к а	к ш и к с к а	0.04807665944099426	0
м у ф т	м у ф т	0.07941631972789764	0
ш т а т о л о н к с а	ш т а т о л о н к с а	0.05009852722287178	0
с а л х н е н ь	с а л х н е н ь	0.051091451197862625	0
т е р т ь ф н е н д и	т е р т ь ф н е н д и	0.04809361323714256	0
о б е л и с к с н о н д ы	о б е л и с к с н о н д ы	0.04990577697753906	0
и л я д ы	и л я д ы	0.07952944189310074	0
в а л с т а	в а л с т а	0.05260586366057396	0
а к т и в н а й х н е н д и	а к т и в н а й х н е н д и	0.05020185559988022	0
э к с п е р т и з а н ь	э к с п е р т и з а н ь	0.05086993798613548	0
к и б р я с о н к	к и б р я с о н к	0.051999110728502274	0
к а р ь х ц я с а с ь к	к а р ь х ц я с а с ь к	0.060298699885606766	0
к а р ш е н ь	к а р ш е н ь	0.05164279788732529	0
р е м о н т о н к с а	р е м о н т о н к с а	0.05027484521269798	0
п о к а з а т е л е н ь	п о к а з а т е л е н ь	0.05160981044173241	0
ш а х м а т н а й	ш а х м а т н а й	0.049516573548316956	0
р а з в и т и я т ь	р а з в и т и я т ь	0.052417874336242676	0
у н о к т ь	у н о к т ь	0.0506349541246891	0
г о с у д а р с т в е н н о с т ь	г о с у д а р с т в е н н о с т ь	0.04995284229516983	0
н а д и я ф т о м а н ь	н а д и я ф т о м а н ь	0.04785080999135971	0
м а т ф	м а т ф	0.05035170912742615	0
к о л а к	к о л а к	0.05358581244945526	0
н я е в и к с с ь	н я е в и к с с ь	0.05041651800274849	0
б и л е т т ь	б и л е т т ь	0.052566833794116974	0
м о р о т к а	м о р о т к а	0.04973968118429184	0
с р м а ф к с н е	с р м а ф к с н е	0.05233914777636528	0
з а к л ю ч е н и я т н е н ь	з а к л ю ч е н и я т н е н ь	0.04983765259385109	0
г р у п п а н ь к е	г р у п п а н ь к е	0.05114758014678955	0
л е ш а ф	л е ш а ф	0.05105315148830414	0
к л а с с и к с ь	к л а с с и к с ь	0.05349099636077881	0
в а л о н д с а й н е	в а л о н д с а й н е	0.06269151717424393	0
л у в с ь	л у в о н д с ь	0.21340009570121765	3
п р е с с о н ь к е	п р е с с о н ь к е	0.04984365776181221	0
л е з к с о н ь к е	л е з к с о н ь к е	0.0491381511092186	0
с е м ь я с т о н к	с е м ь я с т о н к	0.04891691356897354	0
м а р л ю к с	м а р л ю к с	0.052766211330890656	0
к а р т и н а т н е н д и	к а р т и н а т н е н д и	0.051890674978494644	0
г е о г р а ф и я н ь	г е о г р а ф и я н ь	0.05059957504272461	0
д о к т о р с к я й	д о к т о р с к я й	0.05073537677526474	0
ч а к а л ь х т ь	ч а к а л ь х т ь	0.050600815564394	0
в а л в е л я ф к с н е н ь	в а л в е л я ф к с н е н ь	0.05153709277510643	0
к а п с т а с а	к а п с т а с а	0.05274464562535286	0
п а л и т р а	п а л и т р а	0.05694781243801117	0
м о р а й т и	м о р а й т и	0.0524461567401886	0
я к а н ь	я к а н ь	0.04718204215168953	0
п е л е н д с ь	п е л ь с ь	0.24194654822349548	3
и н т е р н а т т н е н ь	и н т е р н а т т н е н ь	0.05058339983224869	0
р а ц и о н о з о с т	р а ц и о н о з о с т	0.048682838678359985	0
т у ц я т ь	т у ц я т ь	0.049198560416698456	0
п е к и с т а	п е к и с т а	0.051604561507701874	0
р а й ц е н т р а т н е	р а й ц е н т р а т н е	0.05102892220020294	0
п о д р а з д е л е н и я с а	п о д р а з д е л е н и я с а	0.05151424556970596	0
т у м а н ц а	т у м а н ц а	0.04997524619102478	0
с я з и н е	с я з и н е	0.062184590846300125	0
п о л и т и к а н ь к о н ь	п о л и т и к а н ь к о н ь	0.05139906331896782	0
д о м о у п р а в л е н и я з о н к	д о м о у п р а в л е н и я з о н к	0.05087550729513168	0
н е ш к о п е р е ц	н е ш к о п е р е ц	0.05004831776022911	0
т р и л о г и я н к с а	т р и л о г и я н к с а	0.05160768702626228	0
ч е м п и о н ц ь	ч е м п и о н ц ь	0.050394244492053986	0
к е н я р т ь ф н е	к е н я р т ь ф н е	0.04902619123458862	0
э р я в с т ь	э р я в с т ь	0.07186738401651382	0
п я к с т а ф о н ь	п я к с т а ф о н ь	0.0494467131793499	0
п р о б е г с ь	п р о б е г с ь	0.051654502749443054	0
я в с е с ы	я в с е к ш н е з е	0.267715185880661	6
ш р а ц т и	ш р а ц т и	0.049221258610486984	0
п о р о ш о к с ь	п о р о ш о к с ь	0.0537467822432518	0
в а л к с	в а л к с	0.054700206965208054	0
л и с ь ф о л ь	л и с ь ф о л ь	0.04980482533574104	0
ю б и л е й д о т	ю б и л е й д о т	0.0473376028239727	0
г а л о ш к о д ы	г а л о ш к о д ы	0.07351849228143692	0
к о н ц е р т с	к о н ц е р т с	0.05106035992503166	0
р о н г а ц е н ь	р о н к ц е н ь	0.40791434049606323	2
с я з е д а	с я з е д а	0.05283195152878761	0
п у т е ш е с т в и я т н е н д и	п у т е ш е с т в и я т н е н д и	0.050532177090644836	0
э л е к т р о о б о р у д о в а н и я с ь	э л е к т р о о б о р у д о в а н и я с ь	0.05219535529613495	0
г р а ф а т н е	г р а ф а т н е	0.05064952373504639	0
а с у к с	а с у к с	0.05219964310526848	0
к о з я к о ф т о д я з ь	к о з я к о ф т о д я з ь	0.04658307880163193	0
к я ж к с	к я ж к с	0.16820025444030762	0
п о н д а н ц	п о н д а н ц	0.06248641759157181	0
э й т ь	э й т ь	0.04339616000652313	0
в а т р а к ш т	в а т р а к ш т	0.053132761269807816	0
т е л а ц	т е л а ц	0.0506671778857708	0
с е к р е т а р ь	с е к р е т а р ь	0.05368154123425484	0
а з ф а т	а з ф а т	0.050397858023643494	0
б л и з о р у к а й	б л и з о р у к а й	0.05343196541070938	0
м а л я р х н е н ь	м а л я р х н е н ь	0.051770057529211044	0
с т а л м о ф т о м а	с т а л м о ф т о м а	0.049564290791749954	0
м у ш к н е н ь	м у ш к н е н ь	0.04973440617322922	0
с т р о п и л а н ь	с т р о п и л а н ь	0.053897835314273834	0
п я л ь к с о з о н з а	п я л ь к с о з о н з а	0.04863978922367096	0
л а м п а д а с т а	л а м п а д а с т а	0.05267687886953354	0
к о в о л х н е	к о в о л х н е	0.052182793617248535	0
а щ е к ш н е с т ь	а щ е с т ь	0.17279432713985443	4
с к а у т т	с к а у т т	0.052561283111572266	0
о р у ж и я т н е н ь	о р у ж и я т н е н ь	0.05076755955815315	0
в о ж д ь с н а	в о ж д ь с н а	0.047462012618780136	0
к о м п а н и я т ь	к о м п а н и я т ь	0.05200812593102455	0
с м у з е ц к а	с м у з е ц к а	0.0479256846010685	0
л а б о р д ы х т ь	л а б о р д ы х т ь	0.05028671398758888	0
д в и ж е н и я н ц т ы	д в и ж е н и я н ц т ы	0.04762318357825279	0
с п о р т с м е н	с п о р т с м е н	0.05300111323595047	0
н а р о т т а м а	н а р о т т а м а	0.05048093944787979	0
м и н и с т е р с т в а с т а	м и н и с т е р с т в а с т а	0.05249306932091713	0
п о ч т а в а	п о ч т а в а	0.050413794815540314	0
п ш к я д с т ь	п ш к я т ь к ш н е с т ь	0.15572158992290497	6
а р е н а н ь	а р е н а н ь	0.05222097784280777	0
г р а ф т ь	г р а ф т ь	0.05231938883662224	0
к о н ц е р т о н ь к е	к о н ц е р т о н ь к е	0.04892464727163315	0
г е к т а р с ь	г е к т а р с ь	0.052710141986608505	0
з а в е д у ю щ а й х н е н ь	з а в е д у ю щ а й х н е н ь	0.04782296344637871	0
в о д е н д а ф т о л ь х т ь	в о д е н д а к ш н е в о л ь х т ь	0.20917104184627533	5
м е д и ц и н а	м е д и ц и н а	0.050250545144081116	0
п р и ю т с а	п р и ю т с а	0.0522259846329689	0
м и н о м е т т	м и н о м е т т	0.05144272744655609	0
б о м ш н е н ь	б о м ш н е н ь	0.04884070158004761	0
с и н а г о г а в а с т	с и н а г о г а в а с т	0.04868226498365402	0
щ а м о н ц т ы	щ а м о н ц т ы	0.04443470388650894	0
м и т и н к н е н ь	м и т и н к н е н ь	0.049250807613134384	0
в о р б е т л я	в о р б е т л я	0.054452139884233475	0
к ш т и м а н ь	к ш т и м а н ь	0.05069957301020622	0
т е х н и к а ф т о м а	т е х н и к а ф т о м а	0.054394129663705826	0
в а с ь ф н е в и х т ь	в а с ь ф н е в и х т ь	0.047003865242004395	0
р о д и н а с н о н	р о д и н а с н о н	0.05092720687389374	0
с у к с н е н ь	с у к с н е н ь	0.0509207658469677	0
к е м о к с т а к ш н е в с т ь	к е м о к с т а к ш н е в с т ь	0.049872986972332	0
ф о т о г р а ф и я с ь	ф о т о г р а ф и я с ь	0.05104931443929672	0
с в я т о й х н е	с в я т о й х н е	0.049547575414180756	0
в а й м а ф т о з ь	в а й м а ф т с а з ь	0.15585388243198395	2
д е п у т а т с н о н д ы	д е п у т а т с н о н д ы	0.04817451164126396	0
в ы р у ч к а н ц	в ы р у ч к а н ц	0.05133732408285141	0
м о н е т а с т а	м о н е т а с т а	0.051909200847148895	0
к о з я ш и ц	к о з я ш и ц	0.04956137016415596	0
е р а м а с т ь	ё р а с а м а с т ь	0.40935802459716797	3
з а п о в е д н и к н е н ь	з а п о в е д н и к н е н ь	0.05022412911057472	0
я р х ц а м б я л е з о н т	я р х ц а м б я л е з о н т	0.04837818816304207	0
р е л и г и я	р е л и г и я	0.05356162041425705	0
к о н я с т о н з а	к о н я с т о н з а	0.04858868941664696	0
а т е к ш т ь	а т е к ш т ь	0.10909511148929596	0
в а н ф о л ь	в а н ф о л ь	0.049235910177230835	0
м о р а л е з е	м о р а л е з е	0.052752990275621414	0
г а л о ш	г а л о ш	0.05180690810084343	0
в о р о н ь	в о р о н ь	0.05206691473722458	0
д ж а з с т а	д ж а з с т а	0.04685353860259056	0
о ц ю ш к а	о ц ю ш к а	0.04766948148608208	0
н а ц и я н ь к о н ь	н а ц и я н ь к о н ь	0.04785241186618805	0
м е т	м е д	1.0310238599777222	1
у р о д т ь	у р о д т ь	0.0522199310362339	0
б а т а л ь о н ц	б а т а л ь о н о ц	0.20928740501403809	1
к а н ц е л я р и я в	к а н ц е л я р и я в	0.05197645351290703	0
ф и л о л о г и я н ь	ф и л о л о г и я н ь	0.05152897164225578	0
ш о ч к о н я т	ш о ч к о н я т	0.0484011247754097	0
п е р е з о н к	п е р е з о н к	0.05046837776899338	0
п а р т и з а н о н ь к о н ь	п а р т и з а н о н ь к о н ь	0.050389260053634644	0
ж е л у д к а н т е	ж е л у д к а н т е	0.0501522570848465	0
я ч м е н ь ц а	я ч м е н ь ц а	0.05176079273223877	0
к ш т и м а н ь к е	к ш т и м а н ь к е	0.0510442852973938	0
т ю ж а з а	т ю ж а з а	0.047242600470781326	0
ш и р е в а	ш и р е в а	0.04953977093100548	0
к я д ь к с	к я д ь к с	0.050783105194568634	0
а р с я	а р с я	0.052968043833971024	0
х а н т о к с	х а н т о к с	0.04813820868730545	0
с о д а ф о н ц т ы	с о д а ф о н ц т ы	0.04618632420897484	0
г о л х н е н ь	г о л х н е н ь	0.0497363805770874	0
м о н а с т ы р с ь	м о н а с т ы р с ь	0.06333985179662704	0
м а р а ф о т т н е н ь	м а р а ф о т т н е н ь	0.05095526948571205	0
и л я д ь	и л я т	1.5971124172210693	2
с е р о т н е н ь	с е р о т н е н ь	0.05618565157055855	0
м т с - н ь	м т с - н ь	0.04823264107108116	0
с я с ь к о м а с н о н	с я с ь к о м а с н о н	0.04946533963084221	0
к е л ь г о в о л ь	к е л ь г о в о л ь	0.05398520454764366	0
л и х т ь ф о л ь	л и х т ь ф о л ь	0.04746043309569359	0
в о с п и т а н д а в и х т ь	в о с п и т а н д а в и х т ь	0.05005035921931267	0
с п о р т з а л х н е	с п о р т з а л х н е	0.05303226783871651	0
к р а х м а л с т а	к р а х м а л с т а	0.05297498404979706	0
с е л ь м о н з о н г а	с е л ь м о н з о н г а	0.04734989255666733	0
т я р я ф т о м с	т я р я ф т о м с	0.0492987260222435	0
п р о в е р я в и х т ь	п р о в е р я в и х т ь	0.051288504153490067	0
к о р п у с	к о р п у с	0.05600002780556679	0
п е с т и ц и т т н е	п е с т и ц и т т н е	0.050610899925231934	0
о б я з а т е л ь с т в а с н о н	о б я з а т е л ь с т в а с н о н	0.05060432851314545	0
к р г а ц	к р г а ц	0.049423947930336	0
п л а х а	п л а х а	0.052939023822546005	0
у л е л е м е	у л е л е м е	0.0509771853685379	0
ф о н д о н ь к е	ф о н д о н ь к е	0.04532385617494583	0
а т я в о з е з т и	а т я в о з е з т и	0.04848311096429825	0
и н в е с т и ц и я т	и н в е с т и ц и я т	0.05055604875087738	0
т и е д я з ь	т и е д я з ь	0.046963296830654144	0
с а т и р и ч е с к я й	с а т и р и ч е с к я й	0.05266665667295456	0
я л г а к с ш и н ь к е	я л г а к с ш и н ь к е	0.04940104857087135	0
с п о р т о н ц	с п о р т о н ц	0.0516664944589138	0
у л е н д я р я л ь	у л е н д я р я л ь	0.04857804998755455	0
у ч а с т н и ц а т н е	у ч а с т н и ц а т н е	0.05102981999516487	0
с ю ж е т с а	с ю ж е т с а	0.04871544986963272	0
к р а с н о а р м е е ц	к р а с н о а р м е е ц	0.06344011425971985	0
в о д о л а с н е	в о д о л а с н е	0.05035664513707161	0
к у ч к а с о н з а	к у ч к а с о н з а	0.05562174320220947	0
с ю р о л д а т н е	с ю р о л д а т н е	0.050397131592035294	0
с т а р а н д а й	с т а р а н д а й	0.06272026151418686	0
в а р я т и	в а р я т и	0.05420824512839317	0
к и н е м а т о г р а ф о н ь к о н ь	к и н е м а т о г р а ф о н ь к о н ь	0.050316352397203445	0
г е н е р а л - м а й о р с ь	г е н е р а л - м а й о р с ь	0.05179409310221672	0
н е в е с т а з е	н е в е с т а з е	0.04978300258517265	0
ф о л ь к л о р и с т о н ь	ф о л ь к л о р и с т о н ь	0.05189283937215805	0
т я л ь м о н ь	т я л ь м о н ь	0.04925132542848587	0
с о б о р х н е н ь	с о б о р х н е н ь	0.05175436660647392	0
а р х и е р е й х н е	а р х и е р е й х н е	0.050867218524217606	0
с я в о н д е	с я в о н д е	0.09862826764583588	0
р е с т о р а т т н е н ь	р е с т о р а т т н е н ь	0.05159316584467888	0
т у в о р с	т у в о р с	0.05438125878572464	0
н а з е м о н ь	н а з е м о н ь	0.04888071119785309	0
а ф с а т ы к с	а ф с а т ы к с	0.05030997097492218	0
м у ш е н д с т ь	м у ш е н д с т ь	0.12405566871166229	0
п о р о х т ь	п о р о х т ь	0.05218462646007538	0
т у р о н ь	т у р о н ь	0.052044183015823364	0
п у т н я с т ь	п у т н я с т ь	0.08086087554693222	0
с е м ь я н ь к о н ь	с е м ь я н ь к о н ь	0.04784364625811577	0
к в а р т а л т и	к в а р т а л т и	0.05460469052195549	0
ш и с а	ш и с а	0.049899689853191376	0
в е с т т и	в е с т и	1.138311505317688	1
м и г р а н т т н е н ь	м и г р а н т т н е н ь	0.05153138190507889	0
к а б а ч о к т	к а б а ч о к т	0.053238578140735626	0
з р и т е л ь н а й с а	з р и т е л ь н а й с а	0.05064044147729874	0
б а т а л и я т н е н ь	б а т а л и я т н е н ь	0.05148947238922119	0
п р о ф с о ю з о н ь к е	п р о ф с о ю з о н ь к е	0.04835963994264603	0
п е д а г о г о н з о н д ы	п е д а г о г о н з о н д ы	0.04629799351096153	0
ж к х - т н е н ь	ж к х - т н е н ь	0.046376846730709076	0
т е л е г р а м м а	т е л е г р а м м а	0.0534348227083683	0
ч а к а л ь	ч а к а л ь	0.05143308266997337	0
п е н з а	п е н з а	0.051365867257118225	0
к е л ь м о н ь	к е л ь м о н ь	0.05003651604056358	0
к е п о д с т ь	к е п о т ь к ш н е с т ь	0.1552683562040329	6
я п о н е ц н е	я п о н е ц н е	0.04909544065594673	0
о т в е т с т в е н н а е л ь	о т в е т с т в е н н а е л ь	0.0500371977686882	0
т у м о н я т	т у м о н я т	0.048690080642700195	0
к а м е н щ и к н е н д и	к а м е н щ и к н е н д и	0.0503058098256588	0
ш а м п а н с к я й х т ь	ш а м п а н с к я й т ь	0.10877677798271179	1
ю б к а к с	ю б к а к с	0.04866676405072212	0
п р а ф т ф	п р а ф т ф	0.05087633803486824	0
к а т е г о р и я с а	к а т е г о р и я с а	0.05336707830429077	0
ш у м о р д а ф т о л ь х т ь	ш у м о р д а ф т о л ь х т ь	0.05167219787836075	0
т я д я н ь	т я д я н ь	0.0465250089764595	0
п е т ь с а	п е т ь с а	0.04708392545580864	0
а п т е к а	а п т е к а	0.05341040715575218	0
у ч и т е л е з е	у ч и т е л е з е	0.050311148166656494	0
т р а н с п а р а н т с а	т р а н с п а р а н т с а	0.0534825325012207	0
о б с т а н о в к а с ь	о б с т а н о в к а с ь	0.05216826871037483	0
м о р г о н ц	м о р г о н ц	0.05312904715538025	0
к о п ч е н а й	к о п ч е н а й	0.05049363151192665	0
м и к р о б а	м и к р о б а	0.05526807904243469	0
о т х о т т н е	о т х о т т н е	0.054026730358600616	0
с я с ь к и	с я с ь к и	0.1451174020767212	0
к а р д а с т ь	к а р д а с а с т ь	0.6541537046432495	2
и н з а ф т	и н з а ф т	0.07702265679836273	0
к а с с т ь	к а с с т ь	0.10349401086568832	0
к а в а н я м с	к а в а н я м с	0.05705077201128006	0
я з в а т	я з в а т	0.047558143734931946	0
ш р а с т о н з а	ш р а с т о н з а	0.048959165811538696	0
в е л е т н е	в е л е т н е	0.0506272129714489	0
а р ж а т	а р ж е т	1.7740850448608398	1
с т и р е в а	с т и р ь г е	0.2938820719718933	3
т и р т и	т и р т и	0.0536988228559494	0
с у т т н е	с у т т н е	0.050191979855298996	0
п е р г а м е н т с а	п е р г а м е н т с а	0.05210208520293236	0
к у р к о н ь	к у р к а н ь	0.24135461449623108	1
в я т е р ь ф т и т ь	в я т е р ь ф т и т ь	0.04831200838088989	0
г р а ф а с	г р а ф а с	0.052063751965761185	0
и н ф о р м а т и к а н ь	и н ф о р м а т и к а н ь	0.05226195231080055	0
с п о р т и в н а й с т а	с п о р т и в н а й с т а	0.051618896424770355	0
п о д х о т т н е	п о д х о т т н е	0.048622556030750275	0
в е ш е н д е в с ь	в е ш е в с ь	0.2565310001373291	3
в а н ф с	в а н ф с	0.04954850301146507	0
з в е р е н ь	з в е р е н ь	0.04936305433511734	0
у р о к о н д и	у р о к о н д и	0.051499150693416595	0
к о л е л ь х т ь	к о л е н д е л ь х т ь	0.17096303403377533	3
б и б л и о т е к а р ь	б и б л и о т е к а р ь	0.05337250605225563	0
с а т ф т с т ь	с а т ф т о с т ь	0.3463671803474426	1
р ь в а н з о н	р ь в а н з о н	0.04732880741357803	0
р н а с ь	р н а с ь	0.16078679263591766	0
с у в а ф т ы х т ь	с у в а ф т ы х т ь	0.050289466977119446	0
к у л я т н е н д и	к у л я т н е н д и	0.05034612491726875	0
щ а к а з е	щ а к а з е	0.046541642397642136	0
ф р о н т о в и к т ь	ф р о н т о в и к т ь	0.051490023732185364	0
в о р б е т л я т	в о р б е т л я т	0.05345038324594498	0
ш я т и х т ь	ш я т и х т ь	0.04602190852165222	0
а р ь с е м с	а р ь с е з е в о м с	0.356305867433548	4
э т н о п о л и т и к а т ь	э т н о п о л и т и к а т ь	0.0516071654856205	0
т р о м б о ф л е б и т т ь	т р о м б о ф л е б и т т ь	0.052403774112463	0
с ю д о ф т о н г а	с ю д о ф т о н г а	0.04389389604330063	0
д н е в н и к т а	д н е в н и к т а	0.04855678975582123	0
к а з а к н е	к а з а к н е	0.051664646714925766	0
п о л к т	п о л к т	0.05338988080620766	0
п о п е ч и т е л ь х н е	п о п е ч и т е л ь х н е	0.050725307315588	0
п а к с я ц	п а к с я ц	0.05093192309141159	0
я в л е н и я с а	я в л е н и я с а	0.051351599395275116	0
к о н т р а т а к а с	к о н т р а т а к а с	0.06410767138004303	0
г л а д е н д а ф т	г л а д е н д а ф т	0.04870452731847763	0
к а р к с о н ь	к а р к с о н ь	0.053214602172374725	0
п р у д с а	п р у д с а	0.052604615688323975	0
п и т н и ш и ц	п и т н и ш и ц	0.050835248082876205	0
с и г н а л и з а ц и я	с и г н а л и з а ц и я	0.051829710602760315	0
з а д а ч а	з а д а ч а	0.050625067204236984	0
п е ш к о д ы х т ь	п е ш к о д ы х т ь	0.10886282473802567	0
п у р о м к с с	п у р о м к с с	0.055007025599479675	0
п е ж е с о с т	п е ж е с о с т	0.047839682549238205	0
з в е н а с а	з в е н а с а	0.0504775196313858	0
п о ч т а н ь	п о ч т а н ь	0.05137025937438011	0
к р у ж а с а с ь к	к р у ж а с ь к	0.23734277486801147	2
д и с т а н ц и я т н е н д и	д и с т а н ц и я т н е н д и	0.04944317787885666	0
о в ч а р к а н ь	о в ч а р к а н ь	0.05345061421394348	0
ю м о р и с т т н е	ю м о р и с т т н е	0.051803108304739	0
р а н а т н е	р а н а т н е	0.05106325447559357	0
д о к у м е н т с н о н	д о к у м е н т с н о н	0.049604251980781555	0
л ю п ш т а м а т н е н ь	л ю п ш т а м а т н е н ь	0.049259863793849945	0
р а з в е д ч и к с ь	р а з в е д ч и к с ь	0.05191977322101593	0
в а н о с т ь	в а н о с т ь	0.07855817675590515	0
у ц е з с ь	у ц е з с ь	0.04860617592930794	0
о р ж а с ь	о р ж а с ь	0.05050794407725334	0
о б о р о н а с ь	о б о р о н а с ь	0.05350340157747269	0
п а н ж е т ь	п а н ж е т ь	0.08961489796638489	0
э в а к у а ц и я н ь	э в а к у а ц и я н ь	0.050791993737220764	0
у р о к с о н з а	у р о к с о н з а	0.05116770416498184	0
в а с ь ф н е н з е	в а с ь ф н е н з е	0.04724179580807686	0
к а б и н е т с н о н	к а б и н е т с н о н	0.05110540613532066	0
щ а в а н	щ а в а н	0.10967721790075302	0
о б к о м о н ц	о б к о м о н ц	0.049860630184412	0
м и к р о в о л н о в к а т и	м и к р о в о л н о в к а т и	0.05320259556174278	0
а к т и в и с т к а ц	а к т и в и с т к а ц	0.05259249731898308	0
н а ж я д е н ь	н а ж я д е н ь	0.05416402593255043	0
н и в а	н и в а	0.05104639008641243	0
ч т е н и я т н е н ь	ч т е н и я т н е н ь	0.04918734356760979	0
н а л х к и	н а л х к и	0.10854308307170868	0
л а м п а т н е н ь	л а м п а т н е н ь	0.05200258642435074	0
г а р а ж с т о н з а	г а р а ж с т о н з а	0.04968230798840523	0
а п п а р а т т и	а п п а р а т т и	0.05423884466290474	0
